client_id,date,cost,voucher,client_feedback
16507,2023-01-24,36.17,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
16507,2023-04-08,74.62,5PCT,
16508,2022-02-24,298.43,10PCT,Smooth payment process with multiple options available.
16508,2022-03-26,89.71,NO,
16508,2022-07-13,255.94,NO,"Prompt response from customer support, answered my queries effectively."
16508,2022-07-25,9.38,5PCT,
16508,2023-05-12,256.74,5PCT,
16508,2023-05-17,225.91,NO,
16508,2023-07-13,28.88,10PCT,I appreciated the eco-friendly packaging choice.
16508,2023-08-01,13.87,NO,
16509,2022-05-29,273.91,5PCT,
16509,2023-05-25,107.66,NO,
16509,2023-10-22,27.89,NO,
16510,2022-03-01,185.93,NO,The loyalty program rewards are genuinely valuable.
16510,2022-08-24,208.72,NO,
16510,2022-09-04,92.86,NO,"Great customer service, resolved my issue quickly."
16510,2022-09-18,250.8,NO,
16511,2022-02-17,36.23,NO,
16511,2022-06-12,238.28,NO,
16511,2023-04-28,223.22,NO,
16511,2023-08-09,14.36,20PCT,
16512,2023-12-09,123.73,NO,
16513,2022-05-12,252.05,NO,"The website loads quickly, even during peak traffic times."
16513,2022-06-13,124.73,5PCT,The return process was hassle-free and straightforward.
16513,2022-11-04,209.87,NO,The online reviews were accurate; the product lived up to the hype.
16514,2023-06-03,268.18,5PCT,
16515,2022-07-06,221.99,NO,"No hidden fees, the total cost was transparent from the beginning."
16515,2022-07-22,282.44,5PCT,
16515,2023-03-07,203.72,NO,The recommended products feature was surprisingly on point.
16515,2023-07-02,158.64,NO,"Easy checkout process, very user-friendly."
16515,2023-07-04,15.56,5PCT,
16515,2023-08-08,211.69,5PCT,
16515,2023-12-31,237.82,NO,
16516,2022-01-22,204.26,NO,
16516,2023-08-21,219.65,10PCT,
16517,2022-07-23,8.03,NO,I appreciated the eco-friendly packaging choice.
16517,2022-08-31,201.31,NO,Excellent packaging; my fragile items arrived intact.
16517,2023-01-02,50.4,NO,The hassle-free returns policy gave me confidence in my purchase.
16517,2023-04-14,145.41,5PCT,"Discount code worked like a charm, saved me some money."
16518,2023-02-04,184.95,NO,The sizing chart was spot-on; my shoes fit perfectly.
16519,2022-04-09,88.24,NO,
16519,2022-06-18,171.65,5PCT,
16519,2022-08-07,241.02,10PCT,
16519,2023-01-22,155.23,NO,"The product was exactly as described, no misleading information."
16519,2023-03-31,82.14,NO,"The website loads quickly, even during peak traffic times."
16519,2023-05-26,135.66,NO,"The sizing guide was accurate, and my clothes fit perfectly."
16519,2023-06-24,1.84,NO,
16519,2023-11-04,126.09,20PCT,
16519,2023-12-05,51.39,NO,"Secure payment gateway, felt confident entering my details."
16520,2022-04-20,260.47,5PCT,The online reviews were accurate; the product lived up to the hype.
16520,2022-07-21,57.85,5PCT,
16520,2022-08-23,275.89,5PCT,
16520,2022-12-05,270.81,20PCT,
16520,2023-05-08,199.23,NO,
16520,2023-06-14,163.53,10PCT,
16520,2023-07-25,295.38,NO,
16520,2023-11-18,75.06,NO,The online reviews were accurate; the product lived up to the hype.
16521,2022-07-13,149.93,NO,The live chat feature was helpful for quick inquiries.
16521,2023-04-19,277.72,NO,The online reviews were accurate; the product lived up to the hype.
16522,2022-07-16,87.35,5PCT,
16522,2023-04-20,294.04,NO,The return process was hassle-free and straightforward.
16523,2022-03-13,38.21,20PCT,Accurate product dimensions helped me visualize the size.
16523,2022-08-20,2.15,10PCT,
16523,2023-02-23,106.3,NO,
16523,2023-03-01,147.42,5PCT,
16523,2023-05-19,103.27,5PCT,
16523,2023-09-16,296.78,NO,"Love the personalized packaging, adds a nice touch."
16523,2023-09-24,288.23,NO,
16523,2023-10-10,295.07,NO,
16523,2023-11-05,271.27,NO,The product quality exceeded my expectations!
16524,2022-06-11,155.9,20PCT,Smooth payment process with multiple options available.
16524,2022-10-21,186.15,NO,
16524,2023-07-05,25.64,NO,
16524,2023-09-21,78.61,20PCT,
16525,2022-11-06,60.27,5PCT,
16525,2022-12-30,55.28,NO,
16526,2022-12-27,239.2,NO,The website layout made finding what I needed a breeze.
16526,2023-01-30,216.1,NO,
16526,2023-05-20,13.81,20PCT,
16526,2023-05-30,10.31,5PCT,
16526,2023-08-12,254.39,NO,
16527,2022-12-19,31.77,NO,"Secure payment gateway, felt confident entering my details."
16527,2023-08-31,183.5,NO,The website's search functionality made finding specific items easy.
16528,2022-08-29,101.84,NO,
16529,2022-02-24,272.52,NO,
16529,2022-11-06,54.63,NO,
16529,2023-02-09,221.99,NO,
16529,2023-06-03,16.49,NO,"Super fast shipping, got my order within two days!"
16529,2023-10-08,88.38,5PCT,
16530,2022-01-26,56.27,NO,
16530,2022-01-31,127.82,NO,
16530,2022-06-12,36.98,NO,Secure and encrypted payment process; my information felt safe.
16530,2022-06-19,14.3,NO,
16530,2022-08-02,294.64,20PCT,"Received a complimentary gift with my purchase, a pleasant surprise!"
16530,2022-08-18,89.09,NO,
16530,2023-04-13,269.76,5PCT,The loyalty points system encourages me to keep coming back.
16530,2023-09-13,10.53,NO,Efficient order confirmation and dispatch notifications.
16530,2023-12-20,58.78,20PCT,The sizing chart was spot-on; my shoes fit perfectly.
16531,2022-03-06,215.94,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
16531,2022-07-30,229.04,NO,
16531,2022-12-21,193.54,NO,
16531,2023-02-11,214.27,NO,"The packaging was eco-friendly, kudos for sustainability efforts."
16531,2023-04-23,46.96,NO,
16531,2023-04-25,224.37,10PCT,
16531,2023-11-01,277.7,NO,
16532,2022-01-14,32.23,NO,Impressive variety of payment options cater to different preferences.
16532,2022-01-25,169.33,NO,"Secure payment gateway, felt confident entering my details."
16532,2022-04-08,71.7,NO,
16532,2022-06-09,3.99,5PCT,
16532,2022-07-19,232.63,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
16532,2022-08-10,63.52,NO,
16532,2023-08-25,174.24,5PCT,Regular email updates on upcoming sales and promotions.
16532,2023-11-01,251.96,NO,"The product was exactly as described, no misleading information."
16532,2023-12-12,104.58,5PCT,
16533,2022-03-08,6.47,NO,The loyalty program offers fantastic perks and discounts.
16533,2022-04-07,181.54,5PCT,
16533,2022-11-07,293.0,NO,"Prompt response from customer support, answered my queries effectively."
16533,2023-04-16,183.97,NO,
16533,2023-07-06,208.54,5PCT,
16533,2023-08-11,243.16,NO,Impressed with the range of payment options available.
16533,2023-12-16,123.84,20PCT,
16534,2022-10-07,282.72,NO,"Prompt response from customer support, answered my queries effectively."
16534,2023-10-22,249.63,5PCT,
16535,2022-01-13,288.63,NO,
16535,2023-08-09,19.78,NO,The website layout made finding what I needed a breeze.
16535,2023-08-23,185.26,NO,"Easy checkout process, very user-friendly."
16536,2022-01-16,145.94,NO,The loyalty program rewards are genuinely valuable.
16536,2022-05-24,216.61,NO,Impressed with the range of payment options available.
16536,2022-09-06,48.47,NO,
16536,2022-10-17,125.65,5PCT,
16536,2023-05-02,284.22,10PCT,
16536,2023-07-09,137.51,NO,
16536,2023-09-01,82.81,NO,The loyalty program rewards are genuinely valuable.
16536,2023-09-07,106.46,10PCT,
16537,2023-02-08,66.9,NO,
16537,2023-05-29,2.72,NO,
16538,2023-06-01,128.63,NO,
16539,2023-04-17,125.02,5PCT,
16539,2023-12-01,281.49,NO,Accurate product dimensions helped me visualize the size.
16540,2022-04-26,34.58,5PCT,The loyalty program offers fantastic perks and discounts.
16540,2022-12-06,150.82,10PCT,
16541,2022-01-03,133.02,10PCT,
16541,2022-01-23,90.74,NO,
16541,2022-07-26,101.73,NO,
16541,2022-08-02,3.02,NO,The hassle-free returns policy gave me confidence in my purchase.
16541,2022-12-29,139.2,5PCT,"The website loads quickly, even during peak traffic times."
16541,2023-04-19,79.46,NO,
16541,2023-06-07,208.75,NO,
16541,2023-06-13,246.6,NO,
16541,2023-10-05,267.82,NO,The online reviews were accurate; the product lived up to the hype.
16542,2022-02-12,133.54,20PCT,
16542,2022-07-10,135.8,5PCT,
16542,2022-09-21,62.71,5PCT,
16542,2023-04-10,101.91,NO,The 'save for later' feature made it easy to manage my shopping cart.
16542,2023-05-14,244.51,NO,
16542,2023-09-01,86.7,NO,
16542,2023-09-09,132.67,5PCT,The website layout made finding what I needed a breeze.
16543,2022-02-24,59.62,NO,
16543,2022-08-16,62.07,NO,The mobile app is user-friendly and convenient for shopping on the go.
16543,2022-10-01,295.24,10PCT,
16543,2023-03-16,142.94,NO,
16543,2023-03-26,60.23,NO,
16543,2023-11-09,131.2,NO,
16544,2022-03-21,91.3,NO,"Constant updates on the shipping status, appreciated the communication."
16544,2022-10-08,48.2,NO,
16544,2022-10-31,298.23,NO,The product quality exceeded my expectations!
16544,2023-09-01,274.84,NO,
16544,2023-09-28,79.23,10PCT,
16544,2023-10-02,114.02,NO,
16545,2023-04-17,116.04,NO,
16545,2023-10-22,67.58,NO,
16545,2023-11-24,172.78,NO,Detailed FAQs on the website answered most of my questions.
16546,2022-02-15,254.16,20PCT,
16546,2022-03-11,178.62,20PCT,"No hidden fees, the total cost was transparent from the beginning."
16546,2022-04-23,218.19,5PCT,The hassle-free returns policy gave me confidence in my purchase.
16546,2022-07-22,73.47,NO,
16546,2023-07-25,165.4,NO,
16546,2023-09-21,235.8,NO,
16546,2023-11-10,174.78,NO,
16546,2023-12-25,278.01,20PCT,
16547,2022-08-05,209.18,NO,
16547,2022-09-28,206.3,5PCT,
16547,2022-11-18,289.86,5PCT,Impressive variety of payment options cater to different preferences.
16547,2022-12-24,258.44,5PCT,Product arrived well-packaged and in perfect condition.
16547,2023-01-25,271.37,NO,
16547,2023-07-14,144.7,NO,
16547,2023-08-25,102.32,NO,The loyalty points system encourages me to keep coming back.
16548,2022-02-23,259.51,NO,The hassle-free returns policy gave me confidence in my purchase.
16548,2022-06-01,87.79,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
16548,2022-07-02,126.25,NO,
16548,2022-09-30,281.96,10PCT,
16548,2022-11-07,82.61,NO,The online community and forums are a great resource for product recommendations.
16548,2022-11-19,282.84,10PCT,
16548,2023-07-16,96.5,5PCT,
16548,2023-09-10,277.78,5PCT,
16548,2023-09-20,227.31,NO,Regular email updates on upcoming sales and promotions.
16549,2022-02-08,11.86,5PCT,
16549,2023-12-20,190.67,5PCT,
16550,2023-01-11,201.08,NO,
16550,2023-05-07,284.68,5PCT,I appreciated the eco-friendly packaging choice.
16550,2023-08-01,287.47,NO,
16550,2023-09-05,85.38,NO,Smooth payment process with multiple options available.
16550,2023-11-30,209.21,NO,
16550,2023-12-19,252.53,NO,
16551,2023-02-20,255.27,NO,"The product was exactly as described, no misleading information."
16551,2023-09-29,244.23,5PCT,Regular email updates on upcoming sales and promotions.
16552,2022-03-02,146.43,NO,
16552,2022-05-05,232.13,NO,
16552,2022-05-08,24.04,NO,
16552,2022-09-05,212.88,NO,"Received a complimentary gift with my purchase, a pleasant surprise!"
16552,2022-09-08,219.38,5PCT,Excellent packaging; my fragile items arrived intact.
16552,2022-11-22,102.79,10PCT,"Constant updates on the shipping status, appreciated the communication."
16552,2023-05-01,274.43,NO,
16552,2023-11-19,294.49,10PCT,
16553,2022-01-30,205.96,NO,
16553,2022-03-05,283.82,5PCT,
16553,2023-01-12,265.49,NO,
16553,2023-05-25,272.46,NO,"The website loads quickly, even during peak traffic times."
16553,2023-09-28,148.91,NO,
16553,2023-11-14,149.21,NO,
16554,2022-02-20,244.08,NO,The product quality exceeded my expectations!
16554,2022-07-03,212.8,NO,
16554,2022-08-05,246.04,10PCT,
16554,2022-09-08,44.03,5PCT,"Easy checkout process, very user-friendly."
16554,2022-10-24,224.47,NO,
16554,2023-02-03,119.53,NO,The product quality exceeded my expectations!
16554,2023-03-19,149.93,10PCT,Impressive variety of payment options cater to different preferences.
16554,2023-05-01,19.41,20PCT,
16554,2023-11-18,133.09,5PCT,"Super fast shipping, got my order within two days!"
16555,2022-01-09,33.33,20PCT,
16555,2022-02-03,50.19,5PCT,
16555,2022-08-10,34.34,NO,The website layout made finding what I needed a breeze.
16555,2022-12-10,64.41,NO,
16555,2023-07-20,20.58,NO,
16555,2023-10-17,214.6,NO,Impressed with the range of payment options available.
16555,2023-11-29,121.89,NO,Real-time customer support chat helped me resolve a query instantly.
16556,2022-01-20,298.4,20PCT,
16556,2022-05-08,195.91,5PCT,
16556,2022-08-24,246.29,NO,
16556,2022-10-25,138.29,10PCT,
16556,2023-06-21,182.77,NO,
16557,2022-04-23,199.37,5PCT,
16557,2022-06-25,174.74,10PCT,
16557,2022-10-14,185.98,NO,
16557,2022-12-08,235.13,NO,The virtual try-on feature for glasses was surprisingly accurate.
16557,2022-12-26,154.32,NO,
16557,2023-12-23,279.32,NO,The loyalty program rewards are genuinely valuable.
16557,2023-12-24,53.73,NO,The live chat feature was helpful for quick inquiries.
16558,2022-02-03,45.95,NO,Accurate product dimensions helped me visualize the size.
16558,2023-01-02,14.11,20PCT,"The website loads quickly, even during peak traffic times."
16558,2023-01-29,134.6,NO,
16558,2023-09-23,216.86,10PCT,Accurate product dimensions helped me visualize the size.
16558,2023-10-05,115.18,NO,
16559,2023-03-12,193.08,NO,
16559,2023-08-18,183.24,10PCT,
16559,2023-12-30,290.76,NO,
16560,2022-07-04,172.32,10PCT,The live chat feature was helpful for quick inquiries.
16560,2023-04-23,193.76,NO,
16560,2023-07-26,280.8,NO,
16561,2022-12-21,220.3,5PCT,
16561,2023-05-14,45.07,5PCT,
16562,2022-03-12,54.33,NO,
16562,2022-05-11,136.03,5PCT,
16562,2023-06-29,7.76,10PCT,
16563,2022-01-21,96.34,10PCT,
16563,2022-02-28,153.01,5PCT,"Constant updates on the shipping status, appreciated the communication."
16563,2022-08-07,118.96,NO,
16563,2023-01-04,136.96,NO,The online community and forums are a great resource for product recommendations.
16563,2023-01-16,239.1,5PCT,
16563,2023-02-11,206.41,NO,
16563,2023-11-18,71.95,NO,
16563,2023-12-23,236.26,NO,The sizing chart was spot-on; my shoes fit perfectly.
16564,2022-03-18,257.17,NO,The return process was hassle-free and straightforward.
16564,2022-06-16,165.58,20PCT,
16564,2022-09-11,182.97,NO,
16564,2023-02-02,274.78,5PCT,"The tracking system was accurate, knew exactly when my package would arrive."
16564,2023-11-18,184.85,20PCT,
16564,2023-12-17,193.23,NO,"Love the personalized packaging, adds a nice touch."
16565,2022-07-07,268.28,NO,
16565,2022-09-30,68.44,NO,
16565,2023-07-18,83.17,10PCT,The mobile app is user-friendly and convenient for shopping on the go.
16565,2023-11-08,176.03,NO,"The sizing guide was accurate, and my clothes fit perfectly."
16566,2022-02-16,284.2,5PCT,
16566,2022-04-14,252.89,5PCT,"Received exactly what I ordered, no surprises."
16566,2022-07-23,158.6,NO,Efficient order confirmation and dispatch notifications.
16566,2022-07-24,230.04,NO,"Prompt response from customer support, answered my queries effectively."
16566,2023-06-13,258.01,5PCT,
16566,2023-10-04,278.02,NO,
16566,2023-10-07,49.51,NO,
16566,2023-12-27,162.53,NO,The mobile app is user-friendly and convenient for shopping on the go.
16567,2022-01-02,232.74,NO,"Great deals during the sale, I stocked up on essentials."
16567,2022-04-16,189.26,10PCT,Secure and encrypted payment process; my information felt safe.
16567,2022-04-28,184.58,NO,
16567,2023-04-19,265.11,20PCT,
16567,2023-04-19,29.19,5PCT,
16567,2023-05-30,84.89,NO,The reviews were helpful in making my purchase decision.
16567,2023-09-06,81.95,20PCT,
16567,2023-11-11,20.4,NO,Excellent packaging; my fragile items arrived intact.
16568,2022-04-03,299.99,NO,
16568,2022-05-20,56.34,5PCT,"The packaging was eco-friendly, kudos for sustainability efforts."
16568,2023-02-12,40.03,NO,
16568,2023-03-07,193.69,NO,
16568,2023-09-21,220.86,5PCT,
16568,2023-10-05,243.29,NO,The website's search functionality made finding specific items easy.
16569,2022-03-02,268.59,NO,
16569,2022-05-05,112.88,NO,
16569,2022-10-17,298.3,NO,
16569,2023-03-18,206.23,NO,
16569,2023-04-02,111.79,NO,
16569,2023-05-05,186.16,5PCT,
16569,2023-10-23,107.61,NO,"Great customer service, resolved my issue quickly."
16569,2023-11-12,228.83,NO,
16570,2022-02-28,206.2,NO,
16570,2022-05-12,27.99,20PCT,
16570,2022-05-16,79.62,NO,
16570,2022-07-06,83.45,NO,"Easy checkout process, very user-friendly."
16570,2022-12-23,51.25,NO,"The tracking system was accurate, knew exactly when my package would arrive."
16570,2023-01-13,260.42,NO,
16570,2023-08-15,86.7,20PCT,
16570,2023-10-14,19.22,NO,
16571,2022-02-17,262.31,NO,"The product was exactly as described, no misleading information."
16571,2022-06-03,152.7,NO,"No hidden fees, the total cost was transparent from the beginning."
16572,2023-06-17,87.3,NO,
16572,2023-09-30,112.75,20PCT,"Constant updates on the shipping status, appreciated the communication."
16573,2022-02-25,227.22,NO,The website layout made finding what I needed a breeze.
16573,2022-09-20,268.17,NO,
16574,2022-01-05,219.06,NO,The hassle-free returns policy gave me confidence in my purchase.
16574,2022-11-30,198.73,5PCT,
16574,2023-03-14,261.47,NO,"Received exactly what I ordered, no surprises."
16574,2023-06-16,45.12,NO,
